ID,topic_id,topic,question,answer
1777,89,ocd,are you looking for documentaries of people who live with ocd,yes i would like to see documentaries of people living with ocd
1778,89,ocd,are you looking for specific information related to parents of children with ocd,i am more interested in stories from people who have to live with ocd
1779,89,ocd,are you looking for treatment for ocd,no
1780,89,ocd,do you want examples of ocd,yes i would like to see examples of ocd
1781,89,ocd,do you want to know the symptoms of ocd,no i want to find personal stories about living with ocd
1782,89,ocd,,
1783,89,ocd,are you interested in ocd in children,yes i would like some info on it and how to tell if a child has it
1784,89,ocd,would you like to know more about ocd,yes how to indentify ocd in children
1785,89,ocd,do you want to know more about the different types of ocd,i want to know about ocd in children
1786,89,ocd,are you interested in ocd medications,no im wanting to know more about ocd in kids
1787,89,ocd,are you looking for a definition of ocd,yes i need a definition of ocd
1788,89,ocd,are you looking for a test to check for ocd,yes
1789,89,ocd,are you looking for documentaries of people who live with ocd,no
1790,89,ocd,are you looking for specific information related to parents of children with ocd,that would be helpful but i would like to know how to identify ocd in children as well as more information this condition
1791,89,ocd,are you looking for treatment for ocd,no im looking for general information about ocd and how to identify it in children
1792,89,ocd,do you want examples of ocd,no i want information on identifying it
1793,89,ocd,do you want to know the symptoms of ocd,yes i want to know what the symptoms of ocd are
1794,89,ocd,,
1795,89,ocd,are you interested in ocd in children,yes need strategies for the parents
1796,89,ocd,would you like to know more about ocd,i would like to know some strategies to help parents of children with ocd
1797,89,ocd,do you want to know more about the different types of ocd,no i want to know more about how parents deal with their children having ocd
1798,89,ocd,are you interested in ocd medications,looking for a forum or helppage for people with kids that have ocd
1799,89,ocd,are you looking for a definition of ocd,no i want strategies for parents of children with ocd
1800,89,ocd,are you looking for a test to check for ocd,no
1801,89,ocd,are you looking for documentaries of people who live with ocd,no i need a list of sterategies for dealing with ocd children
1802,89,ocd,are you looking for specific information related to parents of children with ocd,yes i want to know how to deal with ocd as a parent
1803,89,ocd,are you looking for treatment for ocd,yes i am very interested in learning more about treatment options for ocd in children
1804,89,ocd,do you want examples of ocd,no i want strategies that parents can use if they have children with ocd
